-5e-05,1.0012e-06,-0.0048848,1.2113e-05
-4.9606e-05,9.9339e-07,-0.0048536,1.1936e-05
-4.9213e-05,9.8552e-07,-0.0048186,1.2387e-05
-4.8819e-05,9.7766e-07,-0.0047902,1.1654e-05
-4.8425e-05,9.6979e-07,-0.0047538,1.2335e-05
-4.8031e-05,9.6193e-07,-0.0047258,1.2113e-05
-4.7638e-05,9.5407e-07,-0.0046914,1.2208e-05
-4.7244e-05,9.462e-07,-0.0046635,1.2228e-05
-4.685e-05,9.3834e-07,-0.0046242,1.19e-05
-4.6457e-05,9.3048e-07,-0.004593,1.1757e-05
-4.6063e-05,9.2262e-07,-0.0045617,1.1404e-05
-4.5669e-05,9.1475e-07,-0.0045302,1.2506e-05
-4.5276e-05,9.0689e-07,-0.0045002,1.212e-05
-4.4882e-05,8.9903e-07,-0.0044683,1.1747e-05
-4.4488e-05,8.9117e-07,-0.0044398,1.1809e-05
-4.4094e-05,8.8331e-07,-0.0044041,1.2477e-05
-4.3701e-05,8.7544e-07,-0.0043761,1.2298e-05
-4.3307e-05,8.6758e-07,-0.0043415,1.2071e-05
-4.2913e-05,8.5972e-07,-0.0043141,1.2071e-05
-4.252e-05,8.5186e-07,-0.0042816,1.1595e-05
-4.2126e-05,8.44e-07,-0.0042479,1.1925e-05
-4.1732e-05,8.3614e-07,-0.0042181,1.1923e-05
-4.1339e-05,8.2828e-07,-0.0041846,1.2449e-05
-4.0945e-05,8.2042e-07,-0.0041573,1.2152e-05
-4.0551e-05,8.1256e-07,-0.0041181,1.2552e-05
-4.0157e-05,8.047e-07,-0.0040888,1.1841e-05
-3.9764e-05,7.9685e-07,-0.0040547,1.2192e-05
-3.937e-05,7.8899e-07,-0.0040274,1.2748e-05
-3.8976e-05,7.8113e-07,-0.0039943,1.1819e-05
-3.8583e-05,7.7327e-07,-0.0039607,1.2307e-05
-3.8189e-05,7.6541e-07,-0.0039333,1.173e-05
-3.7795e-05,7.5756e-07,-0.0038996,1.2239e-05
-3.7402e-05,7.497e-07,-0.0038731,1.2224e-05
-3.7008e-05,7.4184e-07,-0.0038372,1.2242e-05
-3.6614e-05,7.3399e-07,-0.0038082,1.254e-05
-3.622e-05,7.2613e-07,-0.0037753,1.2067e-05
-3.5827e-05,7.1828e-07,-0.0037452,1.2527e-05
-3.5433e-05,7.1042e-07,-0.0037132,1.1874e-05
-3.5039e-05,7.0257e-07,-0.0036812,1.2571e-05
-3.4646e-05,6.9472e-07,-0.0036514,1.1847e-05
-3.4252e-05,6.8686e-07,-0.003614,1.2307e-05
-3.3858e-05,6.7901e-07,-0.0035873,1.2661e-05
-3.3465e-05,6.7116e-07,-0.0035496,1.1965e-05
-3.3071e-05,6.633e-07,-0.0035197,1.2141e-05
-3.2677e-05,6.5545e-07,-0.0034879,1.1747e-05
-3.2283e-05,6.476e-07,-0.0034598,1.2236e-05
-3.189e-05,6.3975e-07,-0.0034299,1.2009e-05
-3.1496e-05,6.319e-07,-0.0033973,1.2835e-05
-3.1102e-05,6.2405e-07,-0.0033694,1.1366e-05
-3.0709e-05,6.1621e-07,-0.0033361,1.19e-05
-3.0315e-05,6.0836e-07,-0.0033101,1.1532e-05
-2.9921e-05,6.0051e-07,-0.0032772,1.2616e-05
-2.9528e-05,5.9266e-07,-0.0032528,1.1868e-05
-2.9134e-05,5.8482e-07,-0.0032171,1.2083e-05
-2.874e-05,5.7697e-07,-0.0031949,1.2118e-05
-2.8346e-05,5.6913e-07,-0.0031623,1.212e-05
-2.7953e-05,5.6129e-07,-0.0031335,1.1515e-05
-2.7559e-05,5.5344e-07,-0.0031034,1.2037e-05
-2.7165e-05,5.456e-07,-0.0030746,1.2413e-05
-2.6772e-05,5.3776e-07,-0.0030441,1.1819e-05
